postcode,suburb,region,organisation ID,council name
3950,Strzelecki,Gippsland,SGIP,South Gippsland Shire
3950,Strzelecki,Gippsland,BAWB,Baw Baw Shire
3950,Whitelaw,Gippsland,SGIP,South Gippsland Shire
3951,Arawata,Gippsland,SGIP,South Gippsland Shire
3951,Jumbunna,Gippsland,SGIP,South Gippsland Shire
3951,Kardella,Gippsland,SGIP,South Gippsland Shire
3951,Kongwak,Gippsland,SGIP,South Gippsland Shire
3951,Kongwak,Gippsland,BASS,Bass Coast Shire
3951,Moyarra,Gippsland,SGIP,South Gippsland Shire
3951,Outtrim,Gippsland,SGIP,South Gippsland Shire
3951,Outtrim,Gippsland,BASS,Bass Coast Shire
3951,Ranceby,Gippsland,SGIP,South Gippsland Shire
3953,Berrys Creek,Gippsland,SGIP,South Gippsland Shire
3953,Boorool,Gippsland,SGIP,South Gippsland Shire
3953,Fairbank,Gippsland,SGIP,South Gippsland Shire
3953,Hallston,Gippsland,SGIP,South Gippsland Shire
3953,Hallston,Gippsland,BAWB,Baw Baw Shire
3953,Koorooman,Gippsland,SGIP,South Gippsland Shire
3953,Leongatha,Gippsland,SGIP,South Gippsland Shire
3953,Leongatha North,Gippsland,SGIP,South Gippsland Shire
3953,Mardan,Gippsland,SGIP,South Gippsland Shire
3953,Mount Eccles,Gippsland,SGIP,South Gippsland Shire
3953,Mount eccles south,Gippsland,SGIP,South Gippsland Shire
3953,Nerrena,Gippsland,SGIP,South Gippsland Shire
3953,Ruby,Gippsland,SGIP,South Gippsland Shire
3953,Tarwin,Gippsland,SGIP,South Gippsland Shire
3953,Trida,Gippsland,SGIP,South Gippsland Shire
3953,Trida,Gippsland,BAWB,Baw Baw Shire
3953,Wild Dog Valley,Gippsland,SGIP,South Gippsland Shire
3954,Koonwarra,Gippsland,SGIP,South Gippsland Shire
3954,Leongatha South,Gippsland,SGIP,South Gippsland Shire
3956,Dumbalk,Gippsland,SGIP,South Gippsland Shire
3956,Meeniyan,Gippsland,SGIP,South Gippsland Shire
3956,Tarwin Lower,Gippsland,SGIP,South Gippsland Shire
3956,Venus Bay,Gippsland,SGIP,South Gippsland Shire
3956,Walkerville,Gippsland,SGIP,South Gippsland Shire
3956,Walkerville South,Gippsland,SGIP,South Gippsland Shire
3957,Dumbalk North,Gippsland,SGIP,South Gippsland Shire
3957,Stony Creek,Gippsland,SGIP,South Gippsland Shire
3957,Stony Creek,Gippsland,CEGO,Central Goldfields Shire
3957,Stony Creek,Gippsland,HEPB,Hepburn Shire
3958,Buffalo,Gippsland,SGIP,South Gippsland Shire
3959,Fish Creek,Gippsland,SGIP,South Gippsland Shire
3959,Sandy Point,Gippsland,SGIP,South Gippsland Shire
3959,Waratah Bay,Gippsland,SGIP,South Gippsland Shire
3960,Bennison,Gippsland,SGIP,South Gippsland Shire
3960,Boolarong,Gippsland,SGIP,South Gippsland Shire
3960,Foster,Gippsland,SGIP,South Gippsland Shire
3960,Foster North,Gippsland,SGIP,South Gippsland Shire
3960,Gunyah,Gippsland,SGIP,South Gippsland Shire
3960,Mount Best,Gippsland,SGIP,South Gippsland Shire
3960,Tidal River,Gippsland,SGIP,South Gippsland Shire
3960,Turtons Creek,Gippsland,SGIP,South Gippsland Shire
3960,Wilsons Promontory,Gippsland,SGIP,South Gippsland Shire
3960,Wonga,Gippsland,SGIP,South Gippsland Shire
3960,Woorarra West,Gippsland,SGIP,South Gippsland Shire
3960,Yanakie,Gippsland,SGIP,South Gippsland Shire
3962,Agnes,Gippsland,SGIP,South Gippsland Shire
3962,Toora,Gippsland,SGIP,South Gippsland Shire
3962,Toora North,Gippsland,SGIP,South Gippsland Shire
3962,Toora North,Gippsland,WELL,Wellington Shire
3962,Wonyip,Gippsland,WELL,Wellington Shire
3962,Wonyip,Gippsland,SGIP,South Gippsland Shire
3962,Woorarra East,Gippsland,SGIP,South Gippsland Shire
3962,Woorarra East,Gippsland,WELL,Wellington Shire
3964,Port Franklin,Gippsland,SGIP,South Gippsland Shire
3965,Port Welshpool,Gippsland,SGIP,South Gippsland Shire
3966,Binginwarri,Gippsland,SGIP,South Gippsland Shire
3966,Binginwarri,Gippsland,WELL,Wellington Shire
3966,Hazel Park,Gippsland,SGIP,South Gippsland Shire
3966,Welshpool,Gippsland,SGIP,South Gippsland Shire
3967,Hedley,Gippsland,SGIP,South Gippsland Shire
3967,Hedley,Gippsland,WELL,Wellington Shire
3971,Alberton,Gippsland,WELL,Wellington Shire
3971,Alberton West,Gippsland,WELL,Wellington Shire
3971,Balook,Gippsland,WELL,Wellington Shire
3971,Balook,Gippsland,LATR,Latrobe City Council
3971,Calrossie,Gippsland,WELL,Wellington Shire
3971,Devon North,Gippsland,WELL,Wellington Shire
3971,Gelliondale,Gippsland,WELL,Wellington Shire
3971,Grand Ridge,Gippsland,WELL,Wellington Shire
3971,Grand Ridge,Gippsland,LATR,Latrobe City Council
3971,Hiawatha,Gippsland,WELL,Wellington Shire
3971,Hunterston,Gippsland,WELL,Wellington Shire
3971,Jack River,Gippsland,WELL,Wellington Shire
3971,Langsborough,Gippsland,WELL,Wellington Shire
3971,Macks Creek,Gippsland,WELL,Wellington Shire
3971,Madalya,Gippsland,WELL,Wellington Shire
3971,Manns Beach,Gippsland,WELL,Wellington Shire
3971,Port Albert,Gippsland,WELL,Wellington Shire
3971,Robertsons Beach,Gippsland,WELL,Wellington Shire
3971,Staceys Bridge,Gippsland,WELL,Wellington Shire
3971,Tarra valley,Gippsland,WELL,Wellington Shire
3971,Tarraville,Gippsland,WELL,Wellington Shire
3971,Won Wron,Gippsland,WELL,Wellington Shire
3971,Yarram,Gippsland,WELL,Wellington Shire
3975,Lynbrook,Melbourne,CASE,Casey City
3975,Lyndhurst,Melbourne,CASE,Casey City
3975,Lyndhurst,Melbourne,GDAN,Greater Dandenong City
3976,Hampton Park,Melbourne,CASE,Casey City
3977,Cannons Creek,Melbourne,CASE,Casey City
3977,Cranbourne,Melbourne,CASE,Casey City
3977,Cranbourne East,Melbourne,CASE,Casey City
3977,Cranbourne North,Melbourne,CASE,Casey City
3977,Cranbourne South,Melbourne,CASE,Casey City
3977,Cranbourne West,Melbourne,CASE,Casey City
3977,Devon Meadows,Melbourne,CASE,Casey City
3977,Junction Village,Melbourne,CASE,Casey City
3977,Skye,Mornington Peninsula,FRAN,Frankston City Council
3978,Cardinia,Yarra Valley &#038; Dandenong Ranges,CARD,Cardinia Shire
3978,Clyde,Melbourne,CASE,Casey City
3978,Clyde North,Melbourne,CASE,Casey City
3979,Almurta,Gippsland,BASS,Bass Coast Shire
3979,Glen Alvie,Gippsland,BASS,Bass Coast Shire
3979,Kernot,Gippsland,BASS,Bass Coast Shire
3980,Blind Bight,Melbourne,CASE,Casey City
3980,Tooradin,Melbourne,CARD,Cardinia Shire
3980,Tooradin,Melbourne,CASE,Casey City
3980,Warneet,Melbourne,CASE,Casey City
3981,Bayles,Yarra Valley &#038; Dandenong Ranges,CARD,Cardinia Shire
3981,Catani,Yarra Valley &#038; Dandenong Ranges,CARD,Cardinia Shire
3981,Dalmore,Yarra Valley &#038; Dandenong Ranges,CARD,Cardinia Shire
3981,Heath Hill,Yarra Valley &#038; Dandenong Ranges,CARD,Cardinia Shire
3981,Heath Hill,Yarra Valley &#038; Dandenong Ranges,BAWB,Baw Baw Shire
3981,Koo Wee Rup,Yarra Valley &#038; Dandenong Ranges,CARD,Cardinia Shire
3981,Koo Wee Rup North,Yarra Valley &#038; Dandenong Ranges,CARD,Cardinia Shire
3981,Yannathan,Yarra Valley &#038; Dandenong Ranges,CARD,Cardinia Shire
3984,Adams estate,Gippsland,BASS,Bass Coast Shire
3984,Caldermeade,Yarra Valley &#038; Dandenong Ranges,CARD,Cardinia Shire
3984,Corinella,Gippsland,BASS,Bass Coast Shire
3984,Coronet Bay,Gippsland,BASS,Bass Coast Shire
3984,Grantville,Gippsland,BASS,Bass Coast Shire
3984,Jam Jerrup,Gippsland,BASS,Bass Coast Shire
3984,Lang Lang,Yarra Valley &#038; Dandenong Ranges,BASS,Bass Coast Shire
3984,Lang Lang,Yarra Valley &#038; Dandenong Ranges,CARD,Cardinia Shire
3984,Lang Lang,Yarra Valley &#038; Dandenong Ranges,SGIP,South Gippsland Shire
3984,Monomeith,Yarra Valley &#038; Dandenong Ranges,CARD,Cardinia Shire
3984,Pioneer bay,Gippsland,BASS,Bass Coast Shire
3984,Queensferry,Gippsland,BASS,Bass Coast Shire
3984,Tenby Point,Gippsland,BASS,Bass Coast Shire
3984,The Gurdies,Gippsland,BASS,Bass Coast Shire
3987,Nyora,Gippsland,BAWB,Baw Baw Shire
3987,Nyora,Gippsland,CARD,Cardinia Shire
3987,Nyora,Gippsland,SGIP,South Gippsland Shire
3988,Mountain View,Gippsland,SGIP,South Gippsland Shire
3988,Mountain View,Gippsland,BAWB,Baw Baw Shire
3988,Poowong,Gippsland,SGIP,South Gippsland Shire
3988,Poowong East,Gippsland,SGIP,South Gippsland Shire
3988,Poowong East,Gippsland,BAWB,Baw Baw Shire
3988,Poowong North,Gippsland,BAWB,Baw Baw Shire
3988,Poowong North,Gippsland,SGIP,South Gippsland Shire
3988,Tetoora Road,Gippsland,BAWB,Baw Baw Shire
3990,Glen Forbes,Gippsland,BASS,Bass Coast Shire
3991,Bass,Gippsland,BASS,Bass Coast Shire
3992,Dalyston,Gippsland,BASS,Bass Coast Shire
3992,Ryanston,Gippsland,BASS,Bass Coast Shire
3992,West Creek,Gippsland,BASS,Bass Coast Shire
3995,Anderson,Gippsland,BASS,Bass Coast Shire
3995,Archies Creek,Gippsland,BASS,Bass Coast Shire
3995,Cape Paterson,Gippsland,BASS,Bass Coast Shire
3995,Harmers Haven,Gippsland,BASS,Bass Coast Shire
3995,Kilcunda,Gippsland,BASS,Bass Coast Shire
3995,Lance Creek,Gippsland,BASS,Bass Coast Shire
3995,North Wonthaggi,Gippsland,BASS,Bass Coast Shire
3995,South Dudley,Gippsland,BASS,Bass Coast Shire
3995,St clair,Gippsland,BASS,Bass Coast Shire
3995,Wattle Bank,Gippsland,BASS,Bass Coast Shire
3995,Wonthaggi,Gippsland,BASS,Bass Coast Shire
3995,Woolamai,Gippsland,BASS,Bass Coast Shire
3996,Inverloch,Gippsland,BASS,Bass Coast Shire
3996,Inverloch,Gippsland,SGIP,South Gippsland Shire
3996,Pound Creek,Gippsland,SGIP,South Gippsland Shire
3996,Pound Creek,Gippsland,BASS,Bass Coast Shire
